ID Entry Internet_Use Freq
75376114001 2013.07 0 0
75376114001 2015.07 0 0
75376114001 2018.07 0 0
75376114002 2011.05 0 0
75376114002 2013.07 0 0
75376114002 2015.07 0 0
75376114002 2018.07 0 0
75376115001 2011.05 0 0
75376115001 2013.07 0 0
75376115001 2015.07 0 0
75376115001 2018.07 0 0
75376115002 2011.05 0 0
75376115002 2013.07 0 0
75376115002 2015.07 0 0
75376115002 2018.07 0 0
75376116001 2011.05 0 0
75376116001 2013.07 0 0
75376116001 2015.07 0 0
75376116001 2018.07 0 0
75376116002 2011.05 0 0
75376116002 2013.07 0 0
75376116002 2015.07 0 0
75376116002 2018.07 0 0
75376117001 2011.05 0 0
75376117001 2013.07 NA NA
75376117001 2015.07 0 0
75376117001 2018.07 0 0
75376118001 2011.05 0 0
75376118001 2013.07 0 0
75376118001 2015.07 1 3
75376118001 2018.07 0 0
75376118002 2011.05 0 0
75376118002 2013.07 0 0
75376118002 2015.07 0 0
75376118002 2018.07 0 0
75376119001 2011.05 0 0
75376119001 2013.07 0 0
75376119001 2015.07 0 0
75376119001 2018.07 1 3
75376119002 2011.05 NA NA
75376119002 2013.07 0 0
75376119002 2015.07 0 0
75376119002 2018.07 0 0
75376120001 2011.05 0 0
75376120001 2013.07 0 0
75376120001 2015.07 0 0
75376120001 2018.07 1 3
75376120002 2011.05 0 0
75376120002 2013.07 0 0
75376120002 2015.07 0 0
75376120002 2018.07 1 3
75376121001 2011.05 0 0
75376121001 2013.07 1 3
75376121001 2015.07 0 0
75376121001 2018.07 0 0
75376121002 2011.05 0 0
75376121002 2013.07 1 1
75376121002 2015.07 0 0
75376121002 2018.07 0 0
75376122001 2011.05 0 0
75376122001 2013.07 0 0
75376122001 2015.07 0 0
75376122001 2018.07 0 0
75376123001 2011.05 0 0
75376123001 2013.07 0 0
75376123001 2015.07 0 0
75376123001 2018.07 0 0
75376124001 2011.05 0 0
75376124001 2013.07 0 0
75376124001 2015.07 0 0
75376125001 2011.05 NA NA
75376125001 2013.07 0 0
75376125001 2015.07 0 0
75376125001 2018.07 0 0
75376125002 2015.07 NA NA
75376125002 2018.07 0 0
75376126001 2011.05 0 0
75376126001 2013.07 1 3
75376126001 2015.07 0 0
75376126001 2018.07 1 3
75376126002 2011.05 0 0
75376126002 2013.07 1 2
75376126002 2015.07 NA NA
75376126002 2018.07 1 3
75376127001 2011.05 0 0
75376127001 2013.07 0 0
75376127001 2015.07 0 0
75376127001 2018.07 0 0
75376127002 2011.05 0 0
75376127002 2013.07 0 0
75376127002 2015.07 0 0
75376127002 2018.07 0 0
75376128001 2011.05 0 0
75376128001 2013.07 0 0
75376128001 2015.07 0 0
75376128001 2018.07 0 0
75376128002 2011.05 0 0
75376128002 2013.07 0 0
75376128002 2015.07 0 0
75376128002 2018.07 0 0
75376129001 2011.05 NA NA
75376129001 2013.07 0 0
75376129001 2015.07 0 0
75376129001 2018.07 0 0
75376129002 2011.05 NA NA
75376129002 2013.07 0 0
75376129002 2015.07 0 0
75376129002 2018.07 0 0
75376130001 2011.05 NA NA
75376130001 2013.07 1 2
75376130001 2015.07 0 0
75376130001 2018.07 1 3
75376130002 2011.05 NA NA
75376130002 2013.07 1 1
75376130002 2015.07 1 1
75376130002 2018.07 0 0
75376132001 2011.05 NA NA
75376132001 2013.07 0 0
75376132001 2015.07 0 0
75376132001 2018.07 0 0
75376132002 2011.05 NA NA
75376132002 2013.07 0 0
75376132002 2015.07 0 0
75376132002 2018.07 0 0
75376133001 2013.07 NA NA
75376133001 2015.07 0 0
75376133002 2011.05 NA NA
75376133002 2013.07 0 0
75376133002 2015.07 0 0
75376133002 2018.07 0 0
75376134001 2011.05 NA NA
75376134001 2013.07 0 0
75376134001 2015.07 0 0
75376134001 2018.07 0 0
75376134002 2011.05 NA NA
75376134002 2013.07 0 0
75376134002 2015.07 0 0
75376134002 2018.07 0 0
75376135001 2011.05 NA NA
75376135001 2013.07 0 0
75376135001 2015.07 0 0
75376135002 2011.05 NA NA
75376135002 2013.07 0 0
75376135002 2015.07 0 0
75376136001 2011.05 NA NA
75376136001 2013.07 0 0
75376136001 2015.07 0 0
75376136001 2018.07 0 0
75376136002 2011.05 NA NA
75376136002 2013.07 0 0
75376136002 2015.07 0 0
75376136002 2018.07 0 0
75376137001 2013.07 NA NA
75376137001 2015.07 0 0
75376137001 2018.07 0 0
75376137002 2013.07 NA NA
75376137002 2015.07 1 3
75376138001 2013.07 NA NA
75376138001 2015.07 0 0
75376138001 2018.07 0 0
75376138002 2013.07 NA NA
75376138002 2015.07 0 0
75376138002 2018.07 0 0
75376139001 2013.07 NA NA
75376139001 2015.07 0 0
75376139001 2018.07 0 0
75376139002 2013.07 NA NA
75376139002 2015.07 0 0
75376139002 2018.07 0 0
75376140001 2013.07 NA NA
75376140001 2015.07 1 3
75376140002 2013.07 NA NA
75376140002 2015.07 1 3
75376140002 2018.07 0 0
75376141001 2013.07 NA NA
75376141001 2015.07 0 0
75376141001 2018.07 0 0
75376141002 2013.07 NA NA
75376141002 2015.07 0 0
75376141002 2018.07 0 0
75376201001 2011.05 0 0
75376201001 2013.07 0 0
75376201001 2015.07 0 0
75376201002 2011.05 0 0
75376201002 2013.07 0 0
75376201002 2015.07 0 0
75376202001 2011.05 0 0
75376202001 2013.07 0 0
75376202001 2015.07 0 0
75376202001 2018.07 1 3
75376202002 2011.05 0 0
75376202002 2013.07 0 0
75376202002 2015.07 0 0
75376202002 2018.07 1 3
75376203001 2011.05 0 0
75376203001 2013.07 0 0
75376203001 2015.07 0 0
75376203001 2018.07 0 0
75376204001 2011.05 0 0
75376204001 2013.07 0 0
75376204001 2015.07 0 0
75376204001 2018.07 0 0
75376204002 2011.05 0 0
75376204002 2013.07 0 0
75376204002 2015.07 1 3
75376204002 2018.07 1 3
75376205001 2011.05 0 0
75376205001 2013.07 0 0
75376205001 2015.07 0 0
75376205001 2018.07 0 0
75376205002 2011.05 0 0
75376205002 2013.07 0 0
75376205002 2015.07 0 0
75376205002 2018.07 0 0
75376206001 2011.05 0 0
75376206001 2013.07 0 0
75376206001 2015.07 0 0
75376206001 2018.07 0 0
75376206002 2011.05 0 0
75376207001 2011.05 0 0
75376207001 2013.07 0 0
75376207001 2015.07 0 0
75376207001 2018.07 0 0
75376207002 2011.05 0 0
75376207002 2013.07 0 0
75376207002 2015.07 0 0
75376207002 2018.07 0 0
75376208001 2011.05 0 0
75376208001 2013.07 NA NA
75376208001 2015.07 0 0
75376208002 2011.05 0 0
75376208002 2013.07 NA NA
75376209001 2011.05 0 0
75376209001 2013.07 0 0
75376209001 2015.07 0 0
75376209001 2018.07 0 0
75376209002 2011.05 0 0
75376209002 2013.07 0 0
75376209002 2015.07 0 0
75376209002 2018.07 0 0
75376210001 2011.05 0 0
75376210001 2013.07 0 0
75376210001 2015.07 0 0
75376210001 2018.07 0 0
75376210002 2011.05 NA NA
75376210002 2013.07 0 0
75376210002 2015.07 0 0
75376210002 2018.07 0 0
75376211001 2011.05 0 0
75376211001 2013.07 0 0
75376211001 2015.07 0 0
75376211001 2018.07 0 0
75376211002 2011.05 NA NA
75376211002 2013.07 0 0
75376211002 2015.07 0 0
75376211002 2018.07 0 0
75376212001 2011.05 0 0
75376212001 2013.07 0 0
75376212002 2011.05 0 0
75376212002 2013.07 0 0
75376212002 2015.07 0 0
75376212002 2018.07 0 0
75376213001 2011.05 0 0
75376213002 2011.05 0 0
75376214001 2011.05 0 0
75376214001 2013.07 0 0
75376214001 2015.07 0 0
75376214001 2018.07 0 0
75376214002 2011.05 0 0
75376214002 2013.07 0 0
75376214002 2015.07 1 1
75376214002 2018.07 0 0
75376215001 2011.05 0 0
75376215001 2013.07 0 0
75376215001 2015.07 0 0
75376215001 2018.07 0 0
75376215002 2011.05 0 0
75376215002 2013.07 0 0
75376215002 2015.07 0 0
75376215002 2018.07 0 0
75376216001 2011.05 0 0
75376216001 2013.07 NA NA
75376216001 2015.07 0 0
75376216002 2011.05 0 0
75376216002 2013.07 0 0
75376216002 2015.07 0 0
75376216002 2018.07 0 0
75376217001 2011.05 0 0
75376217001 2013.07 0 0
75376217001 2015.07 0 0
75376217001 2018.07 0 0
75376217002 2011.05 0 0
75376217002 2013.07 0 0
75376217002 2015.07 0 0
75376218001 2011.05 0 0
75376218001 2013.07 0 0
75376218001 2015.07 0 0
75376218001 2018.07 0 0
75376218002 2011.05 0 0
75376218002 2013.07 0 0
75376218002 2015.07 0 0
75376219001 2011.05 0 0
75376219001 2013.07 NA NA
75376219001 2015.07 0 0
75376219002 2011.05 0 0
75376219002 2013.07 NA NA
75376219002 2015.07 0 0
75376220001 2011.05 0 0
75376220001 2013.07 0 0
75376220001 2015.07 0 0
75376220001 2018.07 1 3
75376220002 2011.05 0 0
75376220002 2013.07 0 0
75376220002 2015.07 0 0
75376220002 2018.07 1 3
75376221001 2011.05 0 0
75376221001 2013.07 0 0
75376221001 2015.07 0 0
75376221001 2018.07 0 0
75376221002 2011.05 0 0
75376221002 2013.07 0 0
75376221002 2015.07 0 0
75376221002 2018.07 0 0
75376222001 2011.05 0 0
75376222001 2013.07 0 0
75376222001 2015.07 0 0
75376222001 2018.07 0 0
75376222002 2011.05 0 0
75376222002 2013.07 0 0
75376222002 2015.07 0 0
75376222002 2018.07 0 0
75376223001 2011.05 0 0
75376223001 2013.07 0 0
75376223001 2015.07 0 0
75376224001 2011.05 0 0
75376224001 2013.07 0 0
75376225001 2011.05 0 0
75376225001 2013.07 0 0
75376225001 2015.07 0 0
75376225001 2018.07 0 0
75376225002 2011.05 0 0
75376225002 2013.07 0 0
75376225002 2015.07 0 0
75376225002 2018.07 0 0
75376226001 2011.05 0 0
75376226001 2013.07 0 0
75376226001 2015.07 0 0
75376226001 2018.07 0 0
75376227001 2011.05 NA NA
75376227001 2013.07 0 0
75376227001 2015.07 0 0
75376227001 2018.07 0 0
75376227002 2011.05 NA NA
75376227002 2013.07 0 0
75376227002 2015.07 0 0
75376227002 2018.07 0 0
75376228001 2011.05 NA NA
75376228001 2013.07 0 0
75376228001 2015.07 0 0
75376229001 2011.05 NA NA
75376229001 2013.07 0 0
75376229001 2015.07 0 0
75376229001 2018.07 0 0
75376229002 2011.05 NA NA
75376229002 2013.07 0 0
75376229002 2015.07 0 0
75376229002 2018.07 0 0
75376230001 2011.05 NA NA
75376230001 2013.07 0 0
75376230001 2015.07 NA NA
75376230001 2018.07 0 0
75376230002 2011.05 NA NA
75376230002 2013.07 0 0
75376230002 2015.07 NA NA
75376230002 2018.07 0 0
75376231001 2011.05 NA NA
75376231001 2013.07 0 0
75376231001 2015.07 0 0
75376231001 2018.07 0 0
75376231002 2011.05 NA NA
75376231002 2013.07 0 0
75376231002 2015.07 0 0
75376231002 2018.07 0 0
75376232001 2011.05 NA NA
75376232001 2013.07 0 0
75376232001 2015.07 NA NA
75376232001 2018.07 0 0
75376232002 2011.05 NA NA
75376232002 2013.07 0 0
75376232002 2015.07 NA NA
75376232002 2018.07 0 0
75376233001 2011.05 NA NA
75376233001 2013.07 0 0
75376233001 2015.07 0 0
75376233001 2018.07 1 3
75376233002 2011.05 NA NA
75376233002 2013.07 0 0
75376233002 2015.07 0 0
75376233002 2018.07 0 0
75376234001 2011.05 NA NA
75376234001 2013.07 0 0
75376234001 2015.07 0 0
75376234001 2018.07 0 0
75376234002 2011.05 NA NA
75376234002 2013.07 0 0
75376234002 2015.07 0 0
75376234002 2018.07 0 0
75376235001 2011.05 NA NA
75376235001 2013.07 0 0
75376236001 2011.05 NA NA
75376236001 2013.07 0 0
75376236001 2015.07 0 0
75376236001 2018.07 0 0
75376237001 2013.07 NA NA
75376237001 2015.07 0 0
75376237001 2018.07 1 3
75376237002 2013.07 NA NA
75376237002 2015.07 0 0
75376237002 2018.07 0 0
75376239001 2013.07 NA NA
75376239001 2015.07 0 0
75376239001 2018.07 0 0
75376240002 2013.07 NA NA
75376240002 2015.07 1 1
75376240002 2018.07 NA NA
75376240003 2015.07 NA NA
75376240003 2018.07 0 0
75376241001 2013.07 NA NA
75376241001 2015.07 0 0
75376241001 2018.07 1 3
75376241002 2013.07 NA NA
75376241002 2015.07 0 0
75376241002 2018.07 1 3
75376242002 2015.07 NA NA
75376242002 2018.07 0 0
75376242003 2015.07 NA NA
75376242003 2018.07 0 0
75376243001 2015.07 NA NA
75376243001 2018.07 0 0
75376243002 2015.07 NA NA
75376243002 2018.07 0 0
75376301001 2011.05 0 0
75376301001 2013.07 0 0
75376301001 2015.07 NA NA
75376301001 2018.07 0 0
75376301002 2011.05 0 0
75376302001 2011.05 0 0
75376302002 2011.05 0 0
75376303001 2011.05 0 0
75376303001 2013.07 0 0
75376303001 2015.07 0 0
75376303002 2011.05 0 0
75376303002 2013.07 0 0
75376303002 2015.07 0 0
75376304001 2011.05 0 0
75376304001 2013.07 0 0
75376304001 2015.07 0 0
75376304001 2018.07 0 0
75376304002 2011.05 0 0
75376304002 2013.07 0 0
75376304002 2015.07 0 0
75376304002 2018.07 1 3
75376305002 2011.05 1 3
75376305002 2013.07 1 3
75376305002 2015.07 1 3
75376305002 2018.07 1 3
75376305003 2011.05 NA NA
75376305003 2013.07 1 1
75376305003 2015.07 1 3
75376305003 2018.07 1 1
75376306001 2011.05 0 0
75376306001 2013.07 NA NA
75376306001 2015.07 1 3
75376306001 2018.07 1 3
75376306002 2011.05 0 0
75376306002 2013.07 NA NA
75376306002 2015.07 0 0
75376306002 2018.07 1 3
75376307001 2011.05 0 0
75376307001 2013.07 NA NA
75376308001 2011.05 0 0
75376308001 2013.07 0 0
75376308001 2015.07 NA NA
75376308001 2018.07 0 0
75376308002 2011.05 0 0
75376308002 2015.07 NA NA
75376308002 2018.07 0 0
75376309001 2011.05 0 0
75376309001 2013.07 0 0
75376309001 2015.07 0 0
75376309001 2018.07 0 0
75376309002 2011.05 0 0
75376309002 2013.07 0 0
75376309002 2015.07 0 0
75376309002 2018.07 0 0
75376310001 2011.05 0 0
75376310001 2013.07 0 0
75376310001 2015.07 0 0
75376310001 2018.07 0 0
75376311001 2013.07 NA NA
75376311001 2015.07 1 3
75376311001 2018.07 0 0
75376311002 2013.07 NA NA
75376311002 2015.07 1 3
75376311002 2018.07 1 3
75376312001 2011.05 NA NA
75376312001 2013.07 1 3
75376312002 2011.05 NA NA
75376312002 2013.07 0 0
75376313001 2011.05 NA NA
75376313001 2013.07 1 3
75376313001 2015.07 1 3
75376313001 2018.07 1 3
75376313002 2011.05 NA NA
75376313002 2013.07 0 0
75376313002 2015.07 0 0
75376313002 2018.07 1 3
75376314001 2011.05 NA NA
75376314001 2013.07 1 3
75376314001 2015.07 1 3
75376314002 2011.05 NA NA
75376314002 2013.07 1 3
75376314002 2015.07 NA NA
75376315001 2011.05 NA NA
75376315001 2013.07 0 0
75376315001 2015.07 1 3
75376315001 2018.07 1 3
75376315002 2011.05 NA NA
75376315002 2013.07 1 3
75376315002 2015.07 1 3
75376316001 2011.05 NA NA
75376316001 2013.07 0 0
75376316001 2015.07 NA NA
75376316001 2018.07 0 0
75376316002 2011.05 NA NA
75376316002 2013.07 0 0
75376316002 2015.07 NA NA
75376316002 2018.07 0 0
75376317001 2013.07 NA NA
75376317001 2015.07 0 0
75376317001 2018.07 0 0
75376318001 2013.07 NA NA
75376318001 2015.07 0 0
75376318001 2018.07 0 0
75376318002 2013.07 NA NA
75376318002 2015.07 0 0
75376318002 2018.07 0 0
75376319001 2013.07 NA NA
75376319001 2015.07 1 3
75376319001 2018.07 1 3
75376321001 2013.07 NA NA
75376321001 2015.07 1 3
75376322001 2013.07 NA NA
75376322001 2015.07 0 0
75376322001 2018.07 0 0
75376323001 2013.07 NA NA
75376323001 2015.07 0 0
75376324001 2015.07 NA NA
75376324001 2018.07 0 0
75376324002 2015.07 NA NA
75376324002 2018.07 0 0
75376327001 2013.07 NA NA
75376327001 2015.07 0 0
75376327001 2018.07 0 0
75376327002 2013.07 NA NA
75376327002 2015.07 1 1
75376327002 2018.07 0 0
75376329001 2013.07 NA NA
75376329001 2015.07 0 0
75376329001 2018.07 0 0
75376329002 2013.07 NA NA
75376329002 2015.07 0 0
75376330001 2013.07 NA NA
75376330001 2015.07 0 0
75376330001 2018.07 0 0
75376330002 2013.07 NA NA
75376330002 2015.07 0 0
75376330002 2018.07 0 0
75376331001 2013.07 NA NA
75376331001 2015.07 0 0
75376331001 2018.07 0 0
75376331002 2013.07 NA NA
75376331002 2015.07 0 0
75376331002 2018.07 0 0
75376332001 2015.07 NA NA
75376332001 2018.07 0 0
75376332003 2015.07 NA NA
75376332003 2018.07 0 0
75376335001 2013.07 NA NA
75376335001 2015.07 0 0
75376335002 2013.07 NA NA
75376335002 2015.07 1 3
75376335002 2018.07 1 3
75376336002 2015.07 NA NA
75376336002 2018.07 0 0
75376336003 2015.07 NA NA
75376336003 2018.07 0 0
75376337001 2013.07 NA NA
75376337001 2015.07 0 0
75376338001 2015.07 NA NA
75376338001 2018.07 1 3
75376339001 2013.07 NA NA
75376339001 2015.07 0 0
75376339001 2018.07 0 0
75376339002 2013.07 NA NA
75376339002 2015.07 0 0
75376339002 2018.07 0 0
75376340001 2013.07 NA NA
75376340001 2015.07 0 0
75376340001 2018.07 0 0
75376341001 2015.07 NA NA
75376341001 2018.07 1 3
75376342001 2015.07 NA NA
75376342001 2018.07 0 0
75376342002 2015.07 NA NA
75376342002 2018.07 0 0
75504101001 2011.05 0 0
75504101001 2013.07 0 0
75504101001 2015.07 0 0
75504101001 2018.07 0 0
75504101002 2011.05 0 0
75504101002 2013.07 0 0
75504101002 2015.07 0 0
75504101002 2018.07 0 0
75504102001 2011.05 0 0
75504102001 2013.07 0 0
75504102001 2015.07 NA NA
75504102001 2018.07 0 0
75504102002 2011.05 0 0
75504102002 2013.07 0 0
75504102002 2015.07 NA NA
75504102002 2018.07 0 0
75504103001 2011.05 0 0
75504103001 2013.07 0 0
75504104001 2011.05 0 0
75504104001 2013.07 0 0
75504104001 2015.07 NA NA
75504104001 2018.07 0 0
75504104002 2011.05 0 0
75504104002 2013.07 0 0
75504104002 2015.07 NA NA
75504104002 2018.07 0 0
75504105001 2011.05 0 0
75504105001 2013.07 0 0
75504105001 2015.07 0 0
75504105001 2018.07 0 0
75504105002 2011.05 0 0
75504105002 2013.07 0 0
75504105002 2015.07 0 0
75504105002 2018.07 0 0
75504106001 2011.05 0 0
75504106001 2013.07 0 0
75504106001 2015.07 0 0
75504106001 2018.07 0 0
75504107001 2011.05 0 0
75504107001 2013.07 1 3
75504107001 2015.07 1 3
75504107001 2018.07 1 3
75504107002 2011.05 0 0
75504107002 2013.07 0 0
75504107002 2015.07 0 0
75504107002 2018.07 0 0
75504108001 2011.05 0 0
75504108001 2013.07 NA NA
75504108001 2015.07 0 0
75504108001 2018.07 0 0
75504108002 2011.05 0 0
75504108002 2013.07 NA NA
75504108002 2015.07 0 0
75504108002 2018.07 0 0
75504109001 2011.05 0 0
75504109001 2013.07 0 0
75504109001 2015.07 0 0
75504109001 2018.07 0 0
75504109002 2011.05 0 0
75504109002 2013.07 0 0
75504109002 2015.07 0 0
75504109002 2018.07 0 0
75504110001 2011.05 0 0
75504110002 2011.05 0 0
75504110002 2015.07 NA NA
75504110002 2018.07 0 0
75504111001 2011.05 0 0
75504111001 2013.07 0 0
75504111001 2015.07 0 0
75504111001 2018.07 0 0
75504111002 2011.05 0 0
75504111002 2013.07 0 0
75504111002 2015.07 0 0
75504111002 2018.07 0 0
75504112001 2011.05 0 0
75504112001 2013.07 0 0
75504112001 2015.07 0 0
75504112001 2018.07 0 0
75504112002 2011.05 0 0
75504112002 2013.07 0 0
75504112002 2015.07 0 0
75504112002 2018.07 0 0
75504113001 2011.05 0 0
75504113001 2013.07 0 0
75504113001 2015.07 0 0
75504113001 2018.07 0 0
75504113002 2011.05 0 0
75504113002 2013.07 0 0
75504113002 2015.07 0 0
75504113002 2018.07 0 0
75504114001 2011.05 0 0
75504114001 2013.07 0 0
75504114001 2015.07 0 0
75504114001 2018.07 0 0
75504114002 2011.05 0 0
75504114002 2013.07 0 0
75504114002 2015.07 0 0
75504114002 2018.07 0 0
75504115001 2011.05 1 3
75504115002 2011.05 1 2
75504116001 2011.05 0 0
75504116001 2013.07 0 0
75504116001 2015.07 NA NA
75504116001 2018.07 0 0
75504116002 2011.05 0 0
75504116002 2013.07 0 0
75504116002 2015.07 NA NA
75504116002 2018.07 0 0
75504117001 2011.05 0 0
75504117001 2013.07 0 0
75504117002 2011.05 0 0
75504117002 2013.07 0 0
75504118001 2011.05 0 0
75504118001 2013.07 NA NA
75504118001 2015.07 0 0
75504118001 2018.07 0 0
75504119001 2011.05 0 0
75504119001 2013.07 NA NA
75504119001 2015.07 0 0
75504119002 2011.05 0 0
75504119002 2013.07 NA NA
75504119002 2015.07 0 0
75504119002 2018.07 0 0
75504120001 2011.05 0 0
75504120001 2013.07 0 0
75504120001 2015.07 NA NA
75504120001 2018.07 0 0
75504120002 2011.05 0 0
75504121001 2011.05 0 0
75504121001 2013.07 0 0
75504121001 2015.07 0 0
75504121001 2018.07 0 0
75504121002 2011.05 0 0
75504121002 2013.07 0 0
75504121002 2015.07 0 0
75504121002 2018.07 0 0
75504122001 2011.05 NA NA
75504122001 2013.07 0 0
75504123001 2011.05 NA NA
75504123001 2013.07 0 0
75504123001 2015.07 0 0
75504123001 2018.07 1 1
75504123002 2011.05 NA NA
75504123002 2013.07 0 0
75504123002 2015.07 0 0
75504123002 2018.07 1 3
75504124001 2011.05 NA NA
75504124001 2013.07 0 0
75504124001 2015.07 0 0
75504124001 2018.07 0 0
75504124002 2011.05 NA NA
75504124002 2013.07 0 0
75504124002 2015.07 0 0
75504124002 2018.07 0 0
75504125001 2011.05 NA NA
75504125001 2013.07 0 0
75504125001 2015.07 0 0
75504125001 2018.07 0 0
75504125002 2011.05 NA NA
75504125002 2013.07 0 0
75504125002 2015.07 0 0
75504125002 2018.07 0 0
75504126001 2011.05 NA NA
75504126001 2013.07 0 0
75504126001 2015.07 0 0
75504126001 2018.07 0 0
75504126002 2011.05 NA NA
75504126002 2013.07 0 0
75504126002 2015.07 0 0
75504126002 2018.07 0 0
75504127001 2015.07 NA NA
75504127001 2018.07 0 0
75504128001 2013.07 NA NA
75504128001 2015.07 0 0
75504128001 2018.07 0 0
75504128002 2013.07 NA NA
75504128002 2015.07 0 0
75504128002 2018.07 0 0
75504201001 2011.05 0 0
75504201001 2013.07 0 0
75504201001 2015.07 0 0
75504201001 2018.07 0 0
75504201002 2011.05 0 0
75504201002 2013.07 0 0
75504201002 2015.07 1 3
75504201002 2018.07 1 3
75504202001 2011.05 1 3
75504202001 2013.07 1 3
75504202001 2015.07 NA NA
75504202001 2018.07 1 3
75504202002 2011.05 NA NA
75504202002 2013.07 1 3
75504202002 2015.07 NA NA
75504202002 2018.07 1 3
75504203001 2011.05 0 0
75504203001 2013.07 0 0
75504203001 2015.07 0 0
75504204001 2011.05 0 0
75504204001 2013.07 0 0
75504204001 2015.07 0 0
75504204001 2018.07 0 0
75504204002 2011.05 0 0
75504204002 2013.07 0 0
75504204002 2015.07 0 0
75504204002 2018.07 0 0
75504205001 2011.05 0 0
75504205001 2013.07 0 0
75504205001 2015.07 1 1
75504205001 2018.07 0 0
75504205002 2011.05 0 0
75504205002 2013.07 0 0
75504205002 2015.07 0 0
75504205002 2018.07 0 0
75504206001 2011.05 0 0
75504206001 2013.07 NA NA
75504206001 2015.07 0 0
75504206001 2018.07 0 0
75504206003 2015.07 NA NA
75504206003 2018.07 1 3
75504207001 2011.05 0 0
75504207001 2013.07 0 0
75504207001 2015.07 0 0
75504207001 2018.07 0 0
75504208001 2011.05 0 0
75504208001 2013.07 NA NA
75504208001 2015.07 1 3
75504208001 2018.07 1 3
75504208002 2011.05 1 3
75504209001 2011.05 0 0
75504209001 2015.07 NA NA
75504209001 2018.07 0 0
75504209002 2011.05 0 0
75504210001 2011.05 NA NA
75504210102 2013.07 NA NA
75504210102 2015.07 1 3
75504210102 2018.07 1 3
75504210103 2013.07 NA NA
75504210103 2015.07 1 3
75504210103 2018.07 1 1
75504211001 2011.05 0 0
75504211001 2015.07 NA NA
75504211001 2018.07 0 0
75504211002 2011.05 1 1
75504211002 2015.07 NA NA
75504211002 2018.07 0 0
75504212001 2011.05 0 0
75504212001 2013.07 0 0
75504212002 2011.05 0 0
75504212002 2013.07 0 0
75504212002 2015.07 0 0
75504212002 2018.07 0 0
75504213001 2011.05 0 0
75504213001 2013.07 0 0
75504213001 2015.07 0 0
75504213001 2018.07 0 0
75504213002 2011.05 0 0
75504213002 2013.07 0 0
75504213002 2015.07 0 0
75504213002 2018.07 0 0
75504214001 2011.05 0 0
75504214001 2013.07 0 0
75504214001 2015.07 NA NA
75504214001 2018.07 0 0
75504215001 2011.05 NA NA
75504215001 2013.07 0 0
75504215001 2018.07 NA NA
75504215002 2011.05 NA NA
75504215002 2013.07 0 0
75504216001 2011.05 NA NA
75504216001 2013.07 0 0
75504216001 2015.07 1 3
75504216001 2018.07 0 0
75504217001 2011.05 NA NA
75504217001 2013.07 0 0
75504217001 2015.07 0 0
75504217001 2018.07 0 0
75504217002 2011.05 NA NA
75504217002 2013.07 1 3
75504217002 2015.07 1 2
75504217002 2018.07 1 3
75504218002 2015.07 NA NA
75504219001 2013.07 NA NA
75504219001 2015.07 0 0
75504219001 2018.07 0 0
75504219002 2013.07 NA NA
75504219002 2015.07 0 0
75504219002 2018.07 0 0
75504220001 2013.07 NA NA
75504220001 2015.07 0 0
75504220001 2018.07 0 0
75504220002 2013.07 NA NA
75504220002 2015.07 0 0
75504220002 2018.07 0 0
75504223001 2013.07 NA NA
75504223001 2015.07 0 0
75504223001 2018.07 0 0
75504223002 2013.07 NA NA
75504223002 2015.07 1 3
75504223002 2018.07 0 0
75504224001 2015.07 NA NA
75504224001 2018.07 0 0
75504225001 2015.07 NA NA
75504225001 2018.07 1 3
75504225002 2015.07 NA NA
75504225002 2018.07 1 3
75504301001 2011.05 0 0
75504301001 2015.07 NA NA
75504301001 2018.07 0 0
75504301002 2011.05 0 0
75504302001 2011.05 0 0
75504302001 2015.07 NA NA
75504302001 2018.07 0 0
75504302002 2011.05 0 0
75504303001 2011.05 0 0
75504303001 2013.07 NA NA
75504303001 2015.07 0 0
75504303001 2018.07 0 0
75504303002 2011.05 0 0
75504303002 2013.07 0 0
75504303002 2015.07 0 0
75504303002 2018.07 0 0
75504304001 2011.05 0 0
75504304001 2013.07 0 0
75504304001 2015.07 0 0
75504304001 2018.07 0 0
75504304002 2011.05 0 0
75504304002 2013.07 0 0
75504304002 2015.07 0 0
75504304002 2018.07 0 0
75504305001 2011.05 0 0
75504305001 2013.07 0 0
75504305001 2015.07 0 0
75504305001 2018.07 0 0
75504305002 2011.05 0 0
75504305002 2013.07 1 3
75504305002 2015.07 0 0
75504305002 2018.07 1 3
75504306001 2011.05 0 0
75504306001 2013.07 NA NA
75504307001 2011.05 0 0
75504307001 2015.07 NA NA
75504307001 2018.07 0 0
75504307002 2011.05 0 0
75504307002 2015.07 NA NA
75504307002 2018.07 0 0
75504308001 2011.05 0 0
75504308001 2013.07 NA NA
75504308001 2015.07 0 0
75504308001 2018.07 0 0
75504309001 2011.05 0 0
75504309001 2013.07 0 0
75504309001 2015.07 NA NA
75504309001 2018.07 0 0
75504309002 2011.05 0 0
75504309002 2013.07 0 0
75504310001 2011.05 0 0
75504310001 2013.07 NA NA
75504310001 2015.07 1 3
75504310001 2018.07 1 3
75504310002 2013.07 NA NA
75504310002 2015.07 0 0
75504310002 2018.07 1 1
75504311001 2011.05 NA NA
75504311001 2013.07 1 3
75504311002 2011.05 NA NA
75504311002 2013.07 1 3
75504312001 2013.07 NA NA
75504312001 2015.07 NA NA
75504312001 2018.07 0 0
